PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,Class
-0.055121249825778214,-0.08540331081560232,0.0805819820093841,-0.016806797312274645,-0.009511464186660537,-0.0048318049222278205,-0.0135846587593263,-0.011641254797768142,-0.0025690771299015985,0.005243323365159576,-0.020836259330298784,-0.009703110348506768,-0.009155061200029159,-0.01510768348899671,-0.004480085419483284,0.024295413139605062,0.020738334459350322,-0.003899043831882572,0.031576429382091396,-0.02275821323998707,-0.012317973517174868,-0.021798564700295384,-0.014364353087677856,0.02060821327965039,-0.0067786236437249745,-0.002044554565110523,0.0029571083835243208,-0.017394233511030623,0.0056327360335722545,-0.00468116347788324,-0.007822620411584567,-0.015545526186974128,-0.005245280197276752,0.016177913321615955,0.005996167348708032,1854_3.jpg
0.002710055928832057,0.012194791622742337,-0.062319269993572415,-0.020606142169691675,-0.0034796254982325,0.007446117454857376,-0.02159883689115208,-0.04093455885449926,0.009715487970642594,0.012540816803985487,0.0034035075939436235,-0.030710413036709537,0.02016622408555346,0.009685818331028594,0.00833502515977813,0.002408490993202464,0.012848281986331254,0.0007875562853045535,0.007508124723165571,0.009303200226445756,0.022105952541119474,0.008447143305886303,0.0022845680588429174,0.0035675623469414897,0.0018648443837634447,-0.013960397825769421,0.00953047990210754,-0.011379641653659954,0.009617372330833774,0.004310441076684596,0.0017490030328948193,0.002604631450430273,0.02121865302408791,0.023952316104438518,-0.0023364676469525554,1871_3.jpg
-0.06607673121752324,0.026763340051887113,0.014557621320025176,-0.005132239698872814,-0.0015657335698406394,-0.018404076498907435,0.002654398453521278,0.0011856834322462005,0.017073813191011825,0.012966508818905936,-0.008334664597985215,0.027884575555148523,0.013587666426935695,0.015225048925067366,-0.0031297568016543952,-0.002283135982240512,-0.008626644839987783,0.004194847491132686,0.013004927211711113,0.024412702893201323,0.008446871494189004,-0.006247899543787128,-0.016503631863294854,0.0028278866555386914,0.018272356361028953,-0.01226776119082214,-0.01032774833161164,-0.009358577067891253,-0.02030746368427637,-0.0027905826215897647,-0.0010937937214999134,-0.0009289032339757165,-0.012004074248187375,0.00021952230801486106,0.010139610875511362,1917_3.jpg
0.08348893332967992,-0.0007510044720968189,0.02878277354431996,0.03067302472455357,-0.040918622192771904,-0.022301216217729476,0.002233657111340174,0.0027571271461761418,-0.028881419249849504,8.77718730270027e-05,0.004394472700810193,-0.0010724057227574494,-0.030203216804573167,-0.012234785381625033,-0.002204940730985042,0.003510881315497786,0.013505843406110418,0.012214233110742215,-0.004700636361818148,0.033178848619215495,0.01481618989733451,0.00725674712645153,-0.008709292869325983,-0.01696863449631017,-0.01689268515283197,-0.008590792571541068,0.010799486327352961,0.003903499433141717,0.01603055439941902,-0.01566697957099007,-0.009566254206569173,0.0071229251555073505,0.007989689980531902,-0.009374693559842323,0.006082312553902193,30054_3.jpg
-0.0389209711127857,0.045546903614136776,0.01632162240807416,-0.016306310380463835,-0.0024085481819350802,-0.00407076879037932,0.02348105878533898,0.011341592464670095,0.010282834944912006,-0.006110064804014618,0.024828476709928902,0.010983525365085938,0.009486297100245959,-0.0005736297065353354,-0.01777385423325989,-0.0020521201974036747,0.003947931114857985,-0.007195079977032057,0.008168806968008275,-0.003123031351825651,-0.012444375717553689,0.005967151347023934,-0.032718976763245027,-0.018686393943882218,0.011437491979892323,0.015869295375644778,0.025104822681043755,0.008020045737931822,-0.009077470600249007,-0.006774782831626901,0.006791010545662067,-0.018540987269100802,0.007541230093520271,0.00034458756080815793,0.013538326633727988,30075_3.jpg
0.028507332519377357,0.0027294912751251368,-0.06389569213419055,-0.03569517019588238,0.008321558859448396,0.011110114496699212,-0.010750557099507771,-0.04086209235819105,0.004781375168672955,0.029810154526557022,-0.0037852382694008547,0.019515439989777835,0.0019054319979699438,0.01789265234002071,-0.020291400170405535,0.01137788914964351,0.004562976490730019,-0.008614318342624232,-0.004922487907170051,0.031214303825893602,0.00954553696719198,-0.011323304998338493,-0.018425520668302376,0.0020747676169910107,-0.005767229188188481,0.0012169308601380994,-0.01988439987545078,-0.0010755544586210034,0.0037189053337878582,0.013814503644304338,-0.0018961194341190293,-0.008017216467024043,-0.004737114029226849,-0.0011204542704654449,0.012333303084533835,30100_3.jpg
0.1208276796955383,-0.0357948825956294,-0.008808645086614589,-0.0114500613247694,-0.021148643291186476,-0.004853535690386682,0.0006408032424814315,-0.012800086091710012,-0.016192666157889418,-0.0048520153182134524,-0.03961267732395639,-0.011381584806817408,-0.014411466602577225,-0.0029862248252515845,0.022398905147542895,-0.015170873100651837,-0.034974517661579226,-0.01891015193678901,0.004580563867916746,-0.011867402207787993,0.0038091813035015746,0.0003241741496518375,-0.006816932200388921,0.002236161543549957,-0.010369773141088213,-0.01031259620318068,0.008765931872662534,0.0018464403424942974,-0.027351056644179875,0.010116973824990605,0.0028033263149361397,-0.010376074248920251,0.007785956195324588,-0.014674972912123585,-0.0045137465009612325,30106_3.jpg
-0.04772262216894726,-0.041389318330815446,0.06314806990085799,-0.01664329797872352,-0.011059365861130183,-0.020213314851811597,0.008991841926281495,-0.013549875653705407,0.0013233692672365955,-0.004877675950275378,-0.0005433065652653607,-0.022790976157489387,0.012808769946456293,-0.012941289811376922,-0.01945748305646413,0.012574911494322985,0.01564174159687753,-0.018570747009290133,-0.0031854279205513524,-0.0016135771078360868,0.0014842657292908805,0.027222333574034425,0.007498165181812365,0.011313279033802725,-0.008766239554355584,-0.0009833901260274868,0.0013408614661168496,-0.008597277192025713,0.0007322587022446684,-0.011292069705157093,0.010134567415232137,0.0073259885660744315,-0.00579461401301449,-0.0035242076406321477,0.006779873893721758,3111_3.jpg
-0.08717310259832517,-0.0797758837351067,0.02357550718798046,-0.00012794118201277084,0.04480467547694751,-0.034469330866868673,0.03508530194103253,-0.037183421903315826,-0.0028028027155219963,-0.023726835910078778,0.01566267103402082,0.01823735960442378,0.002372795792813784,-0.016811786535226032,-0.023382593660871177,-0.0028034458436512226,-0.0014993848224779814,0.012982084353779155,0.00018098377829034413,0.015310970330654417,0.010599918265915269,-0.01383951909379882,0.015431100615230177,-0.011136014109291475,-0.0011237506368837287,-0.021725164926312265,0.008061764611989201,0.0038511200285779854,-0.0051463977672844795,0.008081548625161276,0.010346050247768381,-0.0033942272679908674,-0.0029986207719795584,-0.0038551496853256473,-0.016821908649781697,31214_3.jpg
0.1098423477805564,-0.025437504407736723,-0.01696581890238152,-0.020019433266388133,-0.024026501775895017,-0.015903589610288246,-0.0004920468673511502,-0.009834932166685009,-0.029229115341522543,-0.006149781710103145,-0.00022178458568296544,0.005921971406734043,0.002920546003623412,0.01470408764362069,0.002332210201039027,0.021716115019931422,-0.030313611871934376,-0.01915834020482825,-0.006103287948700421,0.006668994348483551,-0.014923364377061703,-0.02047318172173528,0.005359317757629468,-0.007049028430725739,0.010071780136644315,0.011233583196275723,0.007012278784096697,0.007906424962901415,0.017588298592741542,-0.006835010604297083,0.00801019827913795,0.01139265364892879,-0.020693799136934407,0.007817145583901463,8.208206858210127e-05,3146_3.jpg
0.061813989516931796,0.006472820184972571,0.0073033191676442595,0.016602382466831538,0.0024927898125391428,0.00012523731762214527,-0.00581142729480045,-0.011484763648271694,0.008555335349814706,-0.011998081130688258,0.025506543874817933,-0.024394887529628585,-0.005719872760536232,0.006351028335105379,0.02432637244338703,0.02403133049711367,-0.016041742837042305,0.021652005757657553,-0.004020713106472531,-0.007619409511199748,-0.0021837317483115845,0.0007567980766865638,-0.001801392938549004,0.003164122490102287,0.025592220196781146,0.004933545439197193,0.002290581130096416,-0.014140786059455466,0.00031974986298153793,-0.00925048453695894,0.007641780049537665,-0.0015288424628058148,0.0015213252577518251,0.005411918034246414,-0.009962691672874249,3148_3.jpg
0.08822586781302598,0.01773799566769815,0.043676620475298335,0.03644961377385202,-0.02362100186440795,-0.02384120494155085,-0.0038981657330745545,-0.014372721906350392,-0.036899833628949816,0.014152758123222604,-0.0073599499183758365,0.008981393208780058,-0.00944133642259426,0.0028810568419144864,0.01715998129992822,-0.012706638668970975,-0.018949737170751636,-0.017848410714602064,-0.020917959646919945,-0.0034563655227106095,0.01436122737675088,0.0026162822177855575,-0.0006964564521513229,-0.005021489428714084,-0.012619593762616864,-0.013077889013772133,0.008988701918745881,-0.013796900344327262,-0.002974405669686696,-0.003611052007474759,0.004610158217607689,0.003174391551067983,0.013570756516301777,0.0009377048505303051,0.0024561165829786137,3273_3.jpg
0.08516215840243976,-0.004424627183005251,-0.08036811640829539,-0.068268899791891,0.05432736938709195,0.0153822213490809,0.006134511054731811,-0.005481455390107509,0.014644417529489077,0.018578745191023573,0.017352549570285328,0.020283081436931014,-0.0022076037723097637,-0.026036562320365227,0.01213966072225628,-0.028254901956466214,0.024526976529693385,-0.014185782894527411,-0.001893367886278109,-0.020716314327509866,0.01087500942330983,0.0025961156432180816,0.0015096156026770966,-0.018731330385744756,-0.004189373198353431,0.004481475466186376,-0.0063370335954182275,-0.0054140813884873094,0.008891693523214636,-0.0027450404553757118,0.00937412919394258,-0.00416649916535007,-0.005313413229307497,-0.007245975123735345,0.0029635223903655486,33050_3.jpg
-0.07412565402066203,-0.01376429924171113,-0.05227450962726838,0.09087184113396751,-0.020131504488483064,-0.008149318556983608,-0.042887222102056526,0.009108478992761303,0.0025220186435083777,0.007036281298019565,0.0007361131369657277,0.003910597518844689,0.018628217746349044,0.00875067296518233,-0.015324233981817769,0.0018519892083294627,-0.021143406020429786,0.012092321160964514,0.03409687575472403,-0.010608388687084152,0.020076288135482248,0.018645112886096694,-0.00689322365937785,-0.014801161045591921,-0.0011913717248976964,0.011350909293731263,-0.0003325658804612401,-0.007258618913540485,0.004838909296859604,-0.006656344349641479,-0.001551078453255515,-0.00892491368949386,0.0005831029198873008,-0.003493468078942337,-0.011960916001852333,33201_3.jpg
0.1376867196567661,-0.06225053099188845,-0.016818695974044656,-0.022962187982243386,-0.04322657268604022,-0.006579802158251935,0.01812113512984206,0.022025936434611357,-0.01664322344342036,-0.010251128382299092,-0.011361847888287634,0.007335003935427603,0.00784392295462893,-0.01340339842081626,-0.002240971044736032,-0.02561932222652514,0.004126538959994109,0.0014302880350668882,0.011249792459487155,0.01449595286210936,-0.0008119815819769035,0.01694254984433783,0.01866795662659908,0.015009222715064772,0.013813720324776603,0.02321802570515713,0.017202185691062556,0.009613257719568035,-0.011219160570419008,0.0053104908640103764,0.011442261222762621,-0.009345753075497374,0.0020960449618795934,0.014700883480922378,0.008139659932998995,34028_3.jpg
-0.022157387232399243,0.03341731969520778,-0.0589736488489175,0.04690199267690589,-0.00865516442149517,0.015343615595325632,-0.03384757430785498,0.015624488480458667,-0.006182717520093409,-0.03012842665195733,-0.0008951105471498424,-0.001605501161741041,-0.026495408784506305,-0.011228621760534576,-0.0013666678877788238,-0.0012095305392657288,-0.008142842494860043,0.004636659917132149,-0.01481954536401882,-0.0012521909459271938,0.004384345056411889,-0.0071260555119605495,-0.0009078332094110508,-0.01126208229089163,-0.007371928376759099,0.01006546819315042,0.0012989855543534814,-0.0065773308110733085,-0.012704547138508928,-0.023014340228140456,-0.008087398053863309,-0.0045321258794555515,-0.005753846725267702,0.014189156686236812,0.012948599828294258,34049_3.jpg
-0.0018508239893376148,-0.008784853848170987,0.0858383863022022,0.0073760105956245485,-0.04851123604462797,-0.020681300657958153,-0.008928960699919376,-0.005118515760873356,0.056525631208700744,-0.0038765529997054774,0.03181753168353679,0.01572242225848673,-0.006165974836810097,0.014028001521994836,-0.024570864972451617,-0.0036636134087409647,-0.0053670141070109485,-0.015741158654210188,0.000466878307699622,-0.013830022511968482,-0.017963075604673435,-0.0001483714907163604,0.00508256621839709,-0.012898140655967734,-0.008179762081593605,-0.008933001487658857,0.0003862957303515386,0.005062797729278023,-0.0033128567112482017,0.011147732032961051,-4.358428288154198e-05,0.011679894441623515,0.009020315130961656,0.014793427322798428,-0.004763645812041693,34054_3.jpg
-0.03179068943473561,0.04205784643777421,-0.0219030874353555,0.029120585354951743,-0.004079783679299094,-0.01823062452675942,-0.008345793121265226,0.010287025481655391,-0.01891673580316293,0.022278723464944764,-0.008426779200564333,0.0049258165587730525,0.012110717113153707,-0.009650515662556649,-0.008142055308185812,-0.012265240175995343,-0.0007690386497550045,0.0026785351429241258,-0.0010204489612471487,-0.004256018001869784,-0.006943998836544738,-0.017745259132660604,-0.008630255538345616,0.015510527871994402,-0.011990603599131013,0.01789095022558825,-0.002329615474494089,-0.005259163052398869,-0.006753829080502876,-0.0031744451399456745,0.005551105341646201,0.010139617960208614,0.0073072173176609,-0.005242013318469926,-0.009917397914844148,34060_3.jpg
-0.08903331402608351,-0.011677244568976444,0.004535271273516694,-0.0006500183138913757,-0.0016565490975538092,0.0034461537772162523,-0.0033342035923726214,0.010996638338820761,0.01575629204583278,0.016256914294062924,0.0007016875017000992,0.0026304740950621832,0.0052398275541241995,-0.002113715752002769,0.006538751772738253,-0.0015608944783588024,-0.007548307474837205,-0.009370818514650303,0.011190894953154638,0.0076511099420966885,-0.008358498104627396,0.011577910557289201,0.013982048656110815,-0.0012045737958143797,-0.004264236401504917,-0.001651392931207345,0.011308542430352656,-0.006565791363862596,0.0020599717368062175,0.007120163902133773,-0.024284751098443247,0.008998815807036147,0.0017146271489719405,-0.004049084056371149,0.002255068573327941,34073_3.jpg
-0.08555487058010126,0.040160026066002406,0.00467473858977106,-0.020518438295570443,-0.013855760231352949,0.017775355575955817,0.011589320896727458,0.023135610714521207,-0.007085551140358836,0.033338360466191284,0.011732701782608587,-0.019483586854047726,-0.007487221749482876,-0.007876225421310508,0.006879424239141981,-0.002111402005642062,-0.004230438972219142,-0.016315869887583757,-0.007957161782506762,0.013866783570477357,-0.023597853797845667,4.511645000712907e-05,0.014808023301133132,-0.0015239996331693948,-0.010736152610344118,-0.024742308986887146,-0.008049031394650064,0.010836903735379357,-0.006872422664855002,-0.003876353681550155,0.0052452956052664555,-0.002948138586409827,-0.013804366634811863,0.012523902846939508,0.002057386084869864,34077_3.jpg
0.0552443700571053,0.014177479330883373,0.0494420440158956,0.01797841997431348,-0.03647353815545084,-0.008305881756988117,0.0062968311360137655,0.003733533464475904,0.023830822765432528,-0.024975338008161083,-0.00043091664406115526,0.027815715762724097,0.030899329500587148,0.008592337664296136,0.014930006678511491,0.018020770913077112,0.004668271254870094,0.02560722670561043,0.0035772507542598557,-0.008520076544119015,0.00047427155199354014,-0.017281373699676132,0.022080875958241108,-0.005057295455259446,-0.01539554000635459,-0.0005722404921122276,-0.014801984474716355,0.001269125407342521,-0.004125338641438937,-0.002691698662306817,3.4567204152493856e-05,-0.0037893153178717685,0.014939233381705766,-0.016469757167143554,0.010330556892782268,34080_3.jpg
