PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,Class
0.09726399854522677,-0.04079922291747818,-0.022784760944550925,0.053801915671783274,-0.03259625542787388,-0.02525082040012961,-0.02982360191980386,0.02974548253927464,-0.008429259083448215,-0.00704182307494753,-0.010769202968924162,0.0011732849418850675,0.005902739702106539,0.007171530116863145,0.009793882269671811,0.0030926935636968597,-0.00024826887298082804,0.00331149034270959,-0.01193782635000377,0.028561750944981725,-0.011445922231970149,0.0019754850647783527,-0.010586556117315644,-0.0038573033577871383,-0.007050278816822136,0.002693776008471702,-0.0017623554894680578,-0.013663459777116693,-0.007821939356526869,-0.01775384290623526,-0.001568094960009435,0.00671735614426304,0.007689562862659261,0.0006895190452616113,-0.0006181470543427106,-0.005891213243185338,-0.00035508950952942625,1565_2.jpg
-0.09729774314678798,0.06997784725192194,-0.03379395073825684,0.03621740395299342,0.01474754491433368,0.010702797919858328,-0.019728351220643457,-0.026928108764879444,0.013583594174569379,-0.03648388305489374,-0.006001335237302469,-0.004659550248197444,-0.03140471521745513,0.0022234684614052154,-0.008010420131812232,0.027407736760172476,-0.0028921624344384047,-0.003115776039385042,-0.010551239210051936,-0.007214656730399472,-0.0030980857618342775,-0.0005995761765000048,0.0018852889625216001,-0.010680304162833222,-0.00697017676779609,0.005437791422402566,0.004155812452870457,-0.003755114837474624,0.0058233192072017,0.002981484368252733,-0.00866127963201804,0.007937866075225706,0.0030407110629386944,0.005006101663462624,0.0051582720363080835,0.0014692518383515273,-0.01000627485692098,1597_2.jpg
-0.035891936210836084,0.024106303920240386,0.0484967408058058,0.015448344934085546,-0.011862165124517637,0.0004109767115632987,-0.0019342824992436202,-0.020414671917458185,-0.0023647884257378907,0.033914563071318446,0.008933722654176947,-0.012831154675873343,0.0017242950068216295,0.005102376300102775,-0.003120959523879526,0.00600235173141256,-0.0038238622583600325,-0.009080932489091299,-0.002592162664515444,0.003251450448005277,-0.0038090307227177105,-0.005144877643200419,0.007640330418400628,-0.00043824399136032635,0.006787656432713779,0.008838371195597404,-0.017204639513381626,-0.0013151133755625862,-0.013254851785780867,-0.008344217908140812,0.0013890865981441168,-0.015200258306722187,0.0014228723272852236,0.014863518936268246,-0.011992425214536273,-0.00390469431466365,-0.0035283360166583396,1642_2.jpg
0.03185497739633251,-0.05440011197943216,-0.0074142576948680134,0.007413931236294987,0.018266131585622652,-0.01687289615082341,-0.04295328724839028,-0.01571722482063159,0.013603974282719897,-0.0020763322354987596,-0.03116939683697231,0.00814520765069357,-0.0013540965546940756,-0.020039370093792985,0.006229852760395353,0.006437033303752411,-0.00022034767487037602,-0.026172296071321075,0.0058853056850824755,0.002425816962096358,-0.0012826096479988907,0.011099658517733773,-0.00709597112886064,0.009958511997272957,0.022831744605138964,0.01138815462450158,0.008844593953723915,0.004882981959947747,-0.0004568643757506732,-0.0027495711940416574,0.019046081987892656,-0.009112832279873183,0.005795376086869263,0.0025833769395718752,-0.003930094755382479,0.005621323410234287,-0.003585185944793727,1658_2.jpg
0.04467144347641974,-0.05134274773857446,0.007076723534393388,-0.007194005106312598,0.031657287736738,0.02825617100907145,0.007236852716605272,0.015590114061413472,-0.0032959263822967054,-0.03127844096761462,0.011754464681416941,0.005527860940864399,0.013679270528395505,-0.013294539110468523,-0.008623357207538334,0.014554009086894797,0.007816001954566549,0.007982190491773193,-4.396778624117278e-05,0.013195934991852194,0.006929273042766259,-0.010653024504254293,0.0053776291991157596,-0.009555942623905418,-0.0018145321201082833,0.013894657620851956,0.0069695541836860934,-0.00031599805217519446,0.0077728058572550185,0.010739596060807342,0.021016156330102512,0.0025486546868058475,-0.007326719672416841,-0.012224908931268914,-0.007612859944272198,-0.008564087981226745,-0.008354723526270778,1659_2.jpg
0.14741762906963446,0.027145191885894718,-0.014269269593191105,0.05272728076074144,0.06782285172509467,0.022270960145570028,0.016062223572396533,0.005033873293836834,-0.029209063498540588,0.009387536287967712,-0.0062152977436473085,-0.006018541661709715,-0.006700604253889917,-0.016724335560519506,-0.03036776098542597,-0.03284040528686432,-0.011426734870122095,0.006352371307554228,0.012772290907271422,-0.013421216089706338,0.01137654411628602,-0.00737568122636886,-0.01794479163950817,0.00913752718088367,-0.0015507102562464458,-0.002532942415961666,0.005805356431270896,-0.0002297776133472274,0.014117481814691963,-0.007184978573858459,-0.004838404233905807,0.0020891265963990037,0.007425050833583179,0.017260204321886484,-0.005299228052123768,-0.003574284469255768,-0.0004931837755519083,1811_2.jpg
0.015292389448807942,-0.04891237138716226,0.014874953928182139,-0.012785345422883529,0.014297779740946218,-0.0072234632903527265,0.020971081142238626,-0.0033947610411891958,-0.0073734376724682565,-0.02266841510442798,-0.008076182506106932,-0.02872717168841946,0.022510314532841396,0.001496910797239259,-0.0025632241556656312,0.001800578152947618,0.00877765783631124,-0.006980501804963299,-0.0018963520425560921,0.00490707754177836,-0.01025669301846737,0.028657405083086417,0.006723671635091705,-0.01000124039682384,0.01997560251261442,-0.011480319528388088,0.007040729798044193,-0.005527009122054868,0.003489859795298965,0.0045230141061597855,-0.007714199606474378,-0.00566680581484575,0.0053928436275781635,0.0005104628460446605,-0.0009748125902383384,-0.008064715201651002,-0.0067094129968887665,1852_2.jpg
-0.026932265367137154,0.030732523805296758,0.05149812333144656,0.0014318940330696238,-0.037882041733170044,0.012721658434333025,0.017830726053290624,0.0013392599363419098,0.0021989651921266525,-0.004583667922158672,0.0011900169193908823,0.012387300547289995,-0.008378695334319584,-0.014522837102229588,0.0027570807069306784,0.003090203285410937,-0.0014196409676137858,0.011654507866085306,0.002066870669674001,-0.002870527077290098,0.001021353920572202,0.004732253790771597,0.013975329129755062,0.003937540389873257,0.006898994017848203,0.008218012307016395,0.010733715039438829,-0.001836310849553985,-0.0016090172789916227,0.0009053292828014203,-0.011305175434306616,0.005227533352881905,-0.00014304174033886053,0.006926147857676844,0.007493271796594586,-0.004777324158266026,0.005906942879907936,1853_2.jpg
-0.03204514171622458,0.010744866738611886,0.027682999333280785,-0.0056644915525259675,-0.029369195503164632,-0.018945226549497134,0.010959231822796438,0.0018214761618492665,-0.009728020861622588,-0.004827997762460543,-0.0016729816714775953,-0.005863219217599363,-0.005702162404772288,-0.009504229048492161,-0.004884121810730023,-0.00015323745601228845,0.006735938160744159,-0.0012625766017642117,0.002406391051205986,-0.009068054203729414,0.007902563232060778,0.0005716747025457168,-0.018071782454279494,-0.00012395001197795433,0.00028180642552729776,-0.003901012799445743,-0.01578263243704699,0.002671388870483279,-0.0015934496129851275,-0.0006987346023159283,0.008405765900866046,0.004285327163781639,-0.008559365063649163,-0.004527034591585012,0.01720877260381531,0.0057165896772587614,0.00986873630516819,1854.jpg
0.03149247367342432,-0.03034147951056014,0.006598707653379228,-0.021397102997457666,0.041649133259877874,0.006580115886309859,-0.012339210250722365,0.002416798090693225,-0.006991657023011645,0.0007067494292689922,-0.0077438864314727405,-0.016506487704880664,0.007601190265337255,-0.006065293011736465,0.011728400405851026,0.011359970991722628,0.0011506172831158036,-0.009422824687374445,-0.007231964462758145,-0.02840553549572854,0.00663572221850077,-0.01708366551275734,-0.003269046926279675,-0.002518367333429315,0.0026719564704987555,0.012463456278781182,0.0020651963984754215,0.01034478482613248,0.00634895166831993,-0.008641812897214895,-0.0031720400840195796,0.010442111840278098,-0.005439183955076534,-0.009073966334356177,-0.009130089227804285,-0.008576502137789805,-0.006967081819318664,1871_2.jpg
-0.05035705582953525,-0.03576522187336742,-0.016288292110467617,-0.018800355907089058,-0.004777841041757144,-0.006260398902200528,0.00879860809245997,0.002163987802031236,-0.006334073308079385,0.018187355803964883,0.007832931382790575,0.013709878501235062,0.00738250409448006,-0.0019030747256819848,-0.0022965896784508185,-0.003984127242346878,-0.01262243988575081,0.01295571592544164,-0.011285408375645208,-0.013170411206976937,0.0074810360318304835,0.017752378650273834,0.006757809173887848,0.020659856598938323,0.017967786865705115,-0.0012207274849876282,0.009113095500854516,-0.01725388259662062,-0.001946825540506032,-0.000648405167710868,-0.0025434177444371643,0.02863510424005345,-0.0038519147115902035,-0.008855381404867147,-0.0053395347858925055,0.008957071038910755,-0.0010772788895282042,1917_2.jpg
0.015577109991291959,-0.019088161843639487,0.023605057083785918,-0.010284754826191836,-0.030701238613867397,-0.039236753949170755,-0.004830357273304645,0.015494401575957707,-0.016302777471091726,-0.012354874420268534,-0.0005928676174108045,0.004123726293541535,0.0008104034787987968,-0.0024477618291141143,-0.0032874736845234873,0.0005634037915433292,-0.008543925275242495,0.0025581546593736616,-0.013579178992124777,-0.017207428527624764,-0.007411238063264069,-0.005705011302924713,-0.011233281945165005,-0.006178786612837231,0.000798081391590378,0.0025280770801739804,-0.017292724296377862,-0.014779506929717053,0.008597911264620403,0.00792119373225943,0.0076275895541918146,-0.001860295147245568,0.004838934640890415,0.0005622926010035066,-0.005397627027112034,0.0017316594037571015,0.002068895210375707,30054_2.jpg
-0.033448164073353215,0.011743583604980868,0.031107119219413764,-0.014103893244199955,-0.01999021997946556,0.014909063112510005,0.007877669341139596,0.011242511384008669,-0.005067349633285942,0.008831308793962028,-0.00013508739660648774,-0.003418389609845001,-0.011968545062388463,-0.01829526539266173,-0.026573027739283207,0.008299490510704928,0.0005416229933019112,0.008531600867253828,-0.003236829035177393,0.016587846756001976,0.002179101055407417,0.004260959472242541,-0.0008402691999898106,0.013323608777239778,0.004670471544118599,0.0008636963561289025,-0.0010874183377443509,-0.005312089987722309,0.01656879199698457,-0.014328300450102886,0.008483847544912488,0.0036602219736319615,-0.003973330355605946,0.01168570783772663,-0.004275609468605481,-0.00836876419885303,-0.00474857284015886,30075_2.jpg
0.11217479763528317,-0.02155865803224767,-0.047729208901464974,0.10660429388026842,-0.024805740870267684,-0.015784016480522408,0.05651056777919045,-0.004487822998833592,-0.020033300869076086,0.02739975746560855,-0.017207915729616937,-0.009163361802219577,0.015411013084831714,-0.02302497120910615,-0.015325089020305289,0.01622274215484191,-0.015674088695179486,-0.011566413406576532,-0.020641822165031496,-0.0053627797190096286,0.0031537037766021713,-0.003453437744377554,0.005843830860559731,-0.008652206065165985,-0.010711819474548849,-0.008294095713284518,0.006133234931833334,0.007776201602893959,-0.0121079763813234,0.008249770952878101,-0.0016332618637862797,-0.008264765840431055,-0.002556362702764172,-0.013857523965733148,0.006913987068742482,0.0014486060639321405,-0.00025850232388265027,30100_2.jpg
0.07376907533114148,-0.022337362692077412,0.02816163564852707,-0.002056718542589781,0.00934421592183235,-0.025320638767672366,-0.043368484748107075,-0.033498327917391525,-0.015002319383066369,-0.00595272711084739,0.009674631886708475,0.020575652745399634,-0.0006197450589953399,-0.0031145220699497498,-0.015653161872274942,-0.009772389782585645,0.003213394498580219,-0.006060789909026272,0.0017146357311220385,-0.003256392763614884,-0.006668294878830527,0.0011357032040375866,0.0010260611359713923,-0.012010587758701024,0.0023009788017393524,-0.008156840421173235,0.0023591853657951327,-0.001907485622782691,-0.012304925205333493,-0.007530409773566838,-0.005102828242214761,0.0014872273479067223,-0.01267992785618369,-0.0004322737168873432,0.00015972882921345136,0.0001351804766723516,0.0023878743143392715,30106_2.jpg
-0.013680086463936472,-0.03228199278063061,0.01552598554890653,-0.010347857060202354,-0.0023657239815886686,-0.026916803485944076,0.014608616894828962,-0.010234896352810394,0.021649980669738885,0.017558519613331318,-0.01060537141280613,-0.019519166570686447,-0.018114009242930527,0.021314473442324313,-0.0020045952885520513,-0.013161218485872211,0.003714835974303689,0.0020200534741478156,-0.003056869421972247,-0.00147712137608393,0.01233431776879021,0.010029528079404236,-0.008042386043762647,0.0024049374851203885,-0.011454551957986668,0.007507848803304201,0.013206623834313487,0.003313174418146951,0.00329443635189683,0.006484522582420037,0.017247276024292196,-0.006118366691503269,-0.0130060738216347,0.01209647585084558,0.011077408477292225,-0.008697454805873122,0.007004847554465095,3111_2.jpg
-0.03609157915793148,0.0441321256131265,0.06373591773256383,0.01913209636096586,0.04831789328132961,0.009458865625168936,-0.018137859324029264,0.008370082955187928,0.004484924897432291,0.02004602654164637,0.007260300491712559,-0.006133940924781468,-0.005898045104683253,-0.01008997837819586,0.01780561874606968,-0.012757167931471834,-0.005601320781783676,-0.0028791116029218706,-0.0007844166127127616,-0.015828464360091964,-0.006103488051299097,0.002056268814696542,0.025720398391144816,0.019280343997499377,-0.007941941784139914,0.004347203832429753,0.004018457186653897,-0.003091639557296122,-0.008410476421260478,-0.003482063256348884,-0.005829863244360075,-0.01142207018722227,0.0007683423923726146,-0.01525511789634767,0.0009679406451786331,-3.953884548277861e-06,-0.002179136016592617,312114_2.jpg
0.07800749700533505,-0.04726547756574503,-0.006770607523580995,0.015379637592100173,0.030339940532359826,-0.02004248498795562,0.03568966041642321,-0.014895251098115922,0.03361601501187402,-0.027093112176001688,-0.01668133023813086,0.034504723973502974,-0.002733056627732852,-0.00770320912070079,0.003091780327125815,7.619566228985157e-05,-0.009195467450530586,-0.005919460328433818,0.02935247922201918,0.009684234727801222,0.0020602078971288735,-0.0003647893788539805,0.010886603989196572,0.016585102992915855,-0.014440813151505074,-0.007880401130971269,-0.018575269699109786,-0.002323115744313049,-0.004976580331356643,0.002655004381186293,0.00977575112377795,0.00602848238677288,0.005149963056440066,0.006954926648358859,0.0002657454716266414,0.0038987648860888324,-0.0009978822241975673,3146_2.jpg
-0.021945164961152966,-0.03634717823513265,-0.010303531981479836,-0.02340600913042207,-0.008448134556673911,-0.030974107385941523,0.006622948472869019,0.018211261399242805,-0.011006470994432827,-0.02105794080850898,-0.025430770533111432,0.00552686080288374,-0.006191253308669904,-0.005056206342388419,0.012387654478682258,-0.010008234374757514,-0.0011151880849639166,0.00539026258871697,-0.0006296735057324081,-0.0047042309921534005,-0.015000397621156457,0.003543804993637691,0.003044727054061063,0.00038157984735443797,-0.009020050018993588,-0.01670329292424197,-0.00370796373073432,0.008787177876185366,0.0066727603167021305,-0.008493762721668288,-0.008281197694334956,-0.004112428716702456,-0.0009622880206152648,0.003650805638469642,-0.004314413662026784,-0.007849722439106376,0.0014097733400614243,3148_2.jpg
0.05025069864375163,0.016455953122288196,0.04748461516860297,-0.04423248144745519,-0.01609403511927126,0.05446863122390252,0.00791244469940259,0.019532782583053555,-0.018326802021664097,-0.01570412427844917,-0.010071331624662776,-0.00744127597217962,-5.281986006388001e-05,0.006559679797910674,-0.01571364554129545,0.004171625455725068,-0.0026397681198582898,0.0005731172013647405,-0.012836031126962421,-0.00207539840617526,0.00013907943131885627,0.004857899239821611,-0.005876419245622197,-0.003275350647053211,-0.0043887068739524235,0.0035234546638824777,-0.012790025114694901,0.0057134035795651135,-0.004881456803028695,0.002829229974626222,0.00225832993579575,-0.0012724591997234482,-0.005291948719186685,-0.0022186096888500402,-0.0005101351528360867,-0.008119177968069342,0.0010142967825476194,3273_2.jpg
-0.012588632270928645,-0.057807509374406776,-0.0661148754958122,-0.03828390518879996,-0.014789610236101704,0.025852036162119705,-0.011829038581990194,0.01087780091003283,-0.010095481687928584,0.011323450236193236,0.0205843619830385,0.014060666136000377,-0.0034274285215424374,-0.010155808046897263,0.001212854313099625,0.0016276171596396661,0.03087253476548955,0.006372836566556592,0.01483924505027045,-0.013484923577355255,0.022563007536069633,0.0020728109295457247,-0.014134066557166251,0.0032100602129344043,-0.010167922980651377,-0.00883576627532549,0.008256975045657401,-0.008468090698486154,-0.009636019514548302,0.00419362655116127,-0.009172154215205936,-0.015170481226464935,0.009674379519695048,-0.001469375783622811,0.011486439351694981,-0.0034896377986679827,-0.006306465483318723,33050_2.jpg
-0.12012174912895941,0.03681618496262232,-0.06577543731925742,-0.017487130225097326,-0.003831884006200705,0.01153981028688991,-0.008464711445599191,-0.015979117565710098,-0.03019805159465027,0.0054627646179901,-0.008888973599516597,0.0028262861484913654,0.006777312473363869,0.0067822965771914805,0.005387180170851442,0.0008327266648716531,-0.026248865321280766,0.01478220481761213,-0.0008643914945599432,0.008023937528077353,-0.007214667189236674,0.0037324194987549803,-0.007488190972332165,0.021534448315493865,0.010320398826249471,-0.008780291175190885,-0.013912420183280573,0.0035696119620370337,0.005518440489570846,0.0008876573003673395,-0.002164796525907814,-0.015400585035231357,-0.011922456254033265,-0.004604823197603624,0.009482683120565829,-0.0048965177040806804,-0.017706014980284877,33201_2.jpg
0.1843670000799973,0.19181495709147214,-0.07086439923987321,-0.08956892983977724,0.0036049683312957127,-0.024717577895973016,0.0037083942855644396,0.005445851489082614,0.06075826135197902,0.015200929085549621,-0.010439840206065957,-0.009716674827873223,0.009564943834630886,-0.033923410216720594,-0.004196232914838401,-0.01267996364936716,-0.003973881608639051,0.009780831415188538,-0.009963653243399229,0.003362538082081643,-0.00909495443256728,-0.0023807294207458685,-0.0016057702437855116,-0.009140906711217645,0.0016772295449430565,0.003055837730162837,-0.0020467223870698527,-0.0033742586114719484,-0.0038904848975697234,0.0028752188428591346,-0.00231689581517848,0.0004283335937255961,-0.002679958930724034,-0.0024648894353680043,0.0013856205290078746,-0.00027708170199750276,-0.0018269599935824311,34028_2.jpg
-0.07312722197836616,-0.026724723202171483,-0.04125325799151005,-0.0349708889983579,-0.016860631250186317,-0.016070562174371313,-0.01237436809950944,-0.020819246873072666,-0.018855347933395886,0.014989601365651513,-0.009545848801858154,0.0002592650510150102,-0.012093328172574233,-0.0030744064384736485,-0.009129507820891638,-0.01218196183676878,-0.004224234553581976,-0.01802923991581667,-0.003661571267214352,0.018044522664007072,0.018525033881784923,-0.007667503821125438,0.002282919610053306,-0.003628832064057964,0.012018131153388407,0.0036000323721038976,0.0016862691243429066,0.012637585737508013,0.0038565399078785154,-0.004959333342904121,0.00815381756548882,0.012617553695407034,0.016012633204578026,-0.013752406601003492,0.0009221290805414983,0.005152735873091817,0.0004737635359794837,34049_2.jpg
-0.03232277911316101,0.07789188949339244,0.08886042079707737,-0.0012665206432436224,-0.019669377362038748,0.02556307984122078,-0.00886111263850594,0.01735734277643968,-0.00011870662350718131,0.01789417129957221,-0.023670624903322557,0.02633577966393792,0.01918896828672752,-0.009292341427762528,0.006015729897398167,0.0010771869754466585,0.004107762554378068,-0.01945454048633654,0.007617368142906494,0.017629492084757295,0.005028609677408387,-0.008407964823243812,-0.0061921445163111676,0.01362667651919767,-0.00229792989895518,-0.01457057682019684,0.0023757681108210276,-0.005082962886880245,0.0035046887909982245,0.005115746128116834,-0.0040370429772576474,-0.002160454406993957,-0.006069063083830137,-0.009167459871905337,-0.0007190352814671224,-0.01014116514075076,0.008201459539053865,34054_2.jpg
0.03606834211349479,-0.06978272459936209,-0.019879252835882637,0.013750460866017219,-0.010793532498969936,-0.0019126023114423615,-0.028040963800353952,-0.005403873547017478,0.024685895881838452,0.03233905499971593,-0.015073188526175054,-0.009348398667431814,0.00636599348222729,0.0017041198829031371,-0.014985361830687924,0.029771250424734677,0.014325102539618969,0.021192276883738127,0.013077349111370587,-0.011425844576925696,0.0069450158005138745,5.8744207463344876e-05,0.02019805853715091,0.009171862199887006,0.008138201987777916,-0.0070211988624646355,-0.003325034577107962,0.007332814007245692,-0.003166167064412964,-0.00310399070128589,0.003081771884218947,0.004872119173280872,-0.0022812287521984252,6.441639772547614e-05,-0.0001376755413658173,-0.006140651821040896,0.0067702413174098725,34060_2.jpg
